CONFIG_MISSION_NUMBER,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_QC,PSAL,PSAL_QC,TEMP,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
1,61,D,A,4901062,1,5.0,1,37.009010314941406,1,23.08300018310547,1,1,25.116,-49.384,2012-03-04 12:37:27
1,61,D,A,4901062,1,10.0,1,37.0100212097168,1,23.08300018310547,1,1,25.116,-49.384,2012-03-04 12:37:27
1,191,D,A,4900805,1,5.0,1,36.86603927612305,1,22.68000030517578,1,1,27.539,-58.07,2012-03-05 10:51:18
1,191,D,A,4900805,1,10.0,1,36.8661994934082,1,22.67799949645996,1,1,27.539,-58.07,2012-03-05 10:51:18
1,175,D,A,4900825,1,5.0,1,37.17401123046875,1,23.950000762939453,1,1,23.348,-47.927,2012-03-05 10:53:51
1,175,D,A,4900825,1,10.0,1,37.17499923706055,1,23.950000762939453,1,1,23.348,-47.927,2012-03-05 10:53:51
1,159,D,A,4900852,1,5.0,1,36.74216079711914,1,21.523000717163086,1,1,28.897,-62.37,2012-03-05 12:11:01
1,159,D,A,4900852,1,10.0,1,36.74058151245117,1,21.51300048828125,1,1,28.897,-62.37,2012-03-05 12:11:01
1,29,D,A,4901287,1,5.0,1,36.459999084472656,1,24.058000564575195,1,1,25.341,-57.194,2012-03-05 12:59:42
1,29,D,A,4901287,1,10.0,1,36.459991455078125,1,24.058000564575195,1,1,25.341,-57.194,2012-03-05 12:59:42
2,38,D,A,6900778,1,6.420000076293945,1,36.628990173339844,1,23.884000778198242,1,1,26.153,-72.88600000000002,2012-03-05 18:37:20
2,33,D,A,6901049,1,6.400000095367432,1,36.61000061035156,1,24.481000900268555,1,1,24.964,-69.707,2012-03-05 18:42:29
2,33,D,A,6901049,1,10.0,1,36.61000061035156,1,24.43400001525879,1,1,24.964,-69.707,2012-03-05 18:42:29
2,28,D,A,6901054,1,6.400000095367432,1,36.851070404052734,1,23.27199935913086,1,1,26.02,-68.40899999999999,2012-03-05 21:25:56
1,33,A,A,6900110,1,6.800000190734863,1,36.72100067138672,1,20.81599998474121,1,1,29.534,-74.581,2012-03-06 10:54:32
1,33,A,A,6900110,1,11.399999618530273,1,36.720001220703125,1,20.815000534057617,1,1,29.534,-74.581,2012-03-06 10:54:32
1,66,D,A,1901463,1,5.0,1,36.731998443603516,1,23.694000244140625,1,1,26.556,-62.292,2012-03-06 11:50:00
1,66,D,A,1901463,1,10.0,1,36.733009338378906,1,23.694000244140625,1,1,26.556,-62.292,2012-03-06 11:50:00
2,38,D,A,6900779,1,5.300000190734863,1,36.856109619140625,1,23.25200080871582,1,1,26.935,-60.624000000000024,2012-03-07 08:35:58
2,38,D,A,6900779,1,9.399999618530273,1,36.856689453125,1,23.250999450683594,1,1,26.935,-60.624000000000024,2012-03-07 08:35:58
1,29,D,A,4901286,1,5.0,1,36.53704071044922,1,24.77899932861328,1,1,21.673,-54.638,2012-03-07 10:05:41
1,29,D,A,4901286,1,10.0,1,36.53691864013672,1,24.777000427246094,1,1,21.673,-54.638,2012-03-07 10:05:41
1,178,D,A,4900818,1,5.0,1,36.17792892456055,1,24.816999435424805,1,1,22.009,-57.862,2012-03-07 10:27:54
1,178,D,A,4900818,1,10.0,1,36.17900848388672,1,24.82200050354004,1,1,22.009,-57.862,2012-03-07 10:27:54
1,162,D,A,4900847,1,5.0,1,36.86701965332031,1,22.72100067138672,1,1,26.304,-68.311,2012-03-07 11:27:19
1,162,D,A,4900847,1,10.0,1,36.86687088012695,1,22.719999313354492,1,1,26.304,-68.311,2012-03-07 11:27:19
1,177,D,A,4900823,1,5.0,1,36.49100112915039,1,24.45800018310547,1,1,20.881,-53.548,2012-03-09 10:38:56
1,177,D,A,4900823,1,10.0,1,36.490840911865234,1,24.45800018310547,1,1,20.881,-53.548,2012-03-09 10:38:56
1,175,D,A,4900830,1,5.0,1,37.235939025878906,1,23.75200080871582,1,1,24.421,-47.452,2012-03-09 11:37:09
1,175,D,A,4900830,1,10.0,1,37.2359504699707,1,23.7549991607666,1,1,24.421,-47.452,2012-03-09 11:37:09
1,34,A,A,6900110,1,6.5,1,36.73099899291992,1,21.231000900268555,1,1,29.449,-74.296,2012-03-10 11:14:27
1,34,A,A,6900110,1,11.300000190734863,1,36.72700119018555,1,21.174999237060547,1,1,29.449,-74.296,2012-03-10 11:14:27
1,200,D,A,4900789,1,5.0,1,37.1810188293457,1,22.851999282836914,1,1,26.207,-46.336,2012-03-10 11:17:10
1,200,D,A,4900789,1,10.0,1,37.18101119995117,1,22.85099983215332,1,1,26.207,-46.336,2012-03-10 11:17:10
1,178,D,A,4900819,1,5.0,1,37.141998291015625,1,24.29800033569336,1,1,22.13,-47.371,2012-03-10 11:20:27
1,178,D,A,4900819,1,10.0,1,37.14196014404297,1,24.29800033569336,1,1,22.13,-47.371,2012-03-10 11:20:27
2,11,D,A,6900935,1,6.0,1,36.50299835205078,1,24.81599998474121,1,1,22.389,-55.88900000000001,2012-03-10 19:57:00
2,11,D,A,6900935,1,7.0,1,36.50299835205078,1,24.81399917602539,1,1,22.389,-55.88900000000001,2012-03-10 19:57:00
2,11,D,A,6900935,1,8.0,1,36.50199890136719,1,24.81599998474121,1,1,22.389,-55.88900000000001,2012-03-10 19:57:00
2,11,D,A,6900935,1,9.0,1,36.50199890136719,1,24.79800033569336,1,1,22.389,-55.88900000000001,2012-03-10 19:57:00
2,11,D,A,6900935,1,10.0,1,36.50199890136719,1,24.774999618530273,1,1,22.389,-55.88900000000001,2012-03-10 19:57:00
2,30,D,A,6901052,1,6.5,1,36.87900161743164,1,24.31800079345703,1,1,21.931,-52.216999999999985,2012-03-10 23:43:06
2,30,D,A,6901052,1,9.899999618530273,1,36.87900161743164,1,24.315000534057617,1,1,21.931,-52.216999999999985,2012-03-10 23:43:06
2,39,D,A,6900775,1,6.340000152587891,1,36.61212158203125,1,24.059999465942383,1,1,25.374,-62.40199999999999,2012-03-11 02:03:02
1,30,D,A,4901288,1,5.0,1,36.13901138305664,1,25.062000274658203,1,1,23.252,-62.954,2012-03-11 10:06:17
1,30,D,A,4901288,1,10.0,1,36.14033889770508,1,25.062000274658203,1,1,23.252,-62.954,2012-03-11 10:06:17
1,45,D,A,4901224,1,5.0,1,36.690948486328125,1,23.89699935913086,1,1,24.792,-69.513,2012-03-11 10:09:06
1,45,D,A,4901224,1,10.0,1,36.68994903564453,1,23.899999618530273,1,1,24.792,-69.513,2012-03-11 10:09:06
1,29,D,A,4901284,1,1.0,1,37.018829345703125,1,22.454999923706055,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,2.0,1,37.017921447753906,1,22.45599937438965,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,3.0,1,37.01826095581055,1,22.454999923706055,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,4.0,1,37.01782989501953,1,22.465999603271484,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,5.0,1,37.017818450927734,1,22.468000411987305,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,6.0,1,37.01805114746094,1,22.47100067138672,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,7.0,1,37.01824188232422,1,22.47100067138672,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,8.0,1,37.018009185791016,1,22.466999053955078,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,9.0,1,37.01774978637695,1,22.465999603271484,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,29,D,A,4901284,1,10.0,1,37.017948150634766,1,22.469999313354492,1,1,26.205543,-48.219168,2012-03-11 10:47:01
1,172,D,A,4900839,1,5.0,1,36.61412811279297,1,22.94099998474121,1,1,26.46,-57.988,2012-03-11 11:13:54
1,172,D,A,4900839,1,10.0,1,36.67879104614258,1,23.009000778198242,1,1,26.46,-57.988,2012-03-11 11:13:54
1,45,D,A,4901221,1,5.0,1,36.84592056274414,1,22.263999938964844,1,1,27.19,-60.503,2012-03-11 11:37:38
1,45,D,A,4901221,1,10.0,1,36.846031188964844,1,22.268999099731445,1,1,27.19,-60.503,2012-03-11 11:37:38
2,29,D,A,6901053,1,6.400000095367432,1,36.693931579589844,1,23.448999404907227,1,1,25.823,-54.91199999999998,2012-03-11 20:37:21
1,45,D,A,4901222,1,5.0,1,36.30397033691406,1,24.736000061035156,1,1,25.864,-70.8,2012-03-12 11:09:38
1,45,D,A,4901222,1,10.0,1,36.30487060546875,1,24.738000869750977,1,1,25.864,-70.8,2012-03-12 11:09:38
2,39,D,A,6900776,1,6.519999980926514,1,36.37691879272461,1,23.826000213623047,1,1,25.632,-58.952999999999975,2012-03-12 18:51:23
1,34,D,A,4901279,1,5.0,1,37.06801986694336,1,23.743999481201172,1,1,23.359,-50.88,2012-03-13 10:44:57
1,34,D,A,4901279,1,10.0,1,37.06789016723633,1,23.743000030517578,1,1,23.359,-50.88,2012-03-13 10:44:57
1,23,D,A,1901535,1,1.0,1,37.1461296081543,1,24.29400062561035,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,2.0,1,37.14604949951172,1,24.29199981689453,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,3.0,1,37.14598083496094,1,24.291000366210938,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,4.0,1,37.145938873291016,1,24.291000366210938,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,5.0,1,37.145999908447266,1,24.29199981689453,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,6.0,1,37.145999908447266,1,24.29199981689453,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,7.0,1,37.14598846435547,1,24.29199981689453,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,8.0,1,37.14712142944336,1,24.292999267578125,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,9.0,1,37.14604187011719,1,24.291000366210938,1,1,22.27,-47.474,2012-03-13 11:26:59
1,23,D,A,1901535,1,10.0,1,37.14693069458008,1,24.290000915527344,1,1,22.27,-47.474,2012-03-13 11:26:59
1,50,D,A,4901215,1,5.0,1,36.51295852661133,1,23.722000122070312,1,1,24.984,-56.926,2012-03-13 13:36:54
1,50,D,A,4901215,1,10.0,1,36.51298904418945,1,23.724000930786133,1,1,24.984,-56.926,2012-03-13 13:36:54
2,34,D,A,6901048,1,6.199999809265137,1,36.334930419921875,1,25.0049991607666,1,1,24.578,-72.70299999999997,2012-03-13 15:41:34
2,39,D,A,6900777,1,6.300000190734863,1,36.679901123046875,1,23.60099983215332,1,1,24.906,-62.51400000000001,2012-03-14 02:29:49
1,35,A,A,6900110,1,6.400000095367432,1,36.757999420166016,1,21.242000579833984,1,1,29.497,-73.906,2012-03-14 11:05:46
1,34,D,A,4901282,1,1.0,1,36.789939880371094,1,21.048999786376953,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,2.0,1,36.78976821899414,1,21.048999786376953,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,3.0,1,36.789398193359375,1,21.054000854492188,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,4.0,1,36.789710998535156,1,21.047000885009766,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,5.0,1,36.7889518737793,1,21.051000595092773,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,6.0,1,36.78895950317383,1,21.052000045776367,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,7.0,1,36.7888298034668,1,21.052000045776367,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,8.0,1,36.78902816772461,1,21.05500030517578,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,9.0,1,36.7889289855957,1,21.054000854492188,1,1,28.834,-62.145,2012-03-14 11:27:12
1,34,D,A,4901282,1,10.0,1,36.78889846801758,1,21.05500030517578,1,1,28.834,-62.145,2012-03-14 11:27:12
1,67,D,A,1901460,1,5.0,1,37.044010162353516,1,23.985000610351562,1,1,20.686,-45.394,2012-03-14 11:35:02
1,67,D,A,1901460,1,10.0,1,37.04396057128906,1,23.985000610351562,1,1,20.686,-45.394,2012-03-14 11:35:02
1,194,D,A,4900802,1,5.0,1,36.85480880737305,1,22.06100082397461,1,1,29.022,-60.051,2012-03-14 11:58:05
1,194,D,A,4900802,1,10.0,1,36.85401916503906,1,22.07200050354004,1,1,29.022,-60.051,2012-03-14 11:58:05
1,62,D,A,4901062,1,5.0,1,37.02296829223633,1,23.30299949645996,1,1,25.414,-49.287,2012-03-14 12:02:03
1,62,D,A,4901062,1,10.0,1,37.02293014526367,1,23.30500030517578,1,1,25.414,-49.287,2012-03-14 12:02:03
1,51,D,A,4901216,1,2.0,1,36.7789306640625,1,22.235000610351562,1,1,29.03,-71.434,2012-03-15 09:43:26
1,51,D,A,4901216,1,4.0,1,36.779029846191406,1,22.23699951171875,1,1,29.03,-71.434,2012-03-15 09:43:26
1,51,D,A,4901216,1,6.0,1,36.778961181640625,1,22.236000061035156,1,1,29.03,-71.434,2012-03-15 09:43:26
1,51,D,A,4901216,1,8.0,1,36.77888107299805,1,22.23699951171875,1,1,29.03,-71.434,2012-03-15 09:43:26
1,51,D,A,4901216,1,10.0,1,36.7789192199707,1,22.239999771118164,1,1,29.03,-71.434,2012-03-15 09:43:26
1,176,D,A,4900825,1,5.0,1,37.07892990112305,1,24.062000274658203,1,1,23.598,-47.86,2012-03-15 11:15:12
1,176,D,A,4900825,1,10.0,1,37.07793045043945,1,24.06599998474121,1,1,23.598,-47.86,2012-03-15 11:15:12
1,160,D,A,4900852,1,5.0,1,36.8748893737793,1,21.642000198364258,1,1,29.329,-62.639,2012-03-15 11:34:13
1,160,D,A,4900852,1,10.0,1,36.87411117553711,1,21.648000717163086,1,1,29.329,-62.639,2012-03-15 11:34:13
1,192,D,A,4900805,1,5.0,1,36.86602020263672,1,21.9060001373291,1,1,27.583,-58.208,2012-03-15 11:35:12
1,192,D,A,4900805,1,10.0,1,36.865970611572266,1,21.905000686645508,1,1,27.583,-58.208,2012-03-15 11:35:12
1,30,D,A,4901287,1,5.0,1,36.55099105834961,1,23.555999755859375,1,1,25.404,-57.347,2012-03-15 12:53:50
1,30,D,A,4901287,1,10.0,1,36.550968170166016,1,23.555999755859375,1,1,25.404,-57.347,2012-03-15 12:53:50
2,34,D,A,6901049,1,5.800000190734863,1,36.696998596191406,1,23.878000259399414,1,1,24.228,-69.80399999999997,2012-03-15 15:17:28
2,34,D,A,6901049,1,9.699999809265137,1,36.70000076293945,1,23.87299919128418,1,1,24.228,-69.80399999999997,2012-03-15 15:17:28
2,39,D,A,6900778,1,6.320000171661377,1,36.72098922729492,1,23.334999084472656,1,1,25.694,-72.90800000000002,2012-03-15 16:24:49
2,29,D,A,6901054,1,6.300000190734863,1,36.34703063964844,1,24.041000366210938,1,1,25.815,-68.83999999999997,2012-03-16 00:51:08
1,67,D,A,1901463,1,5.0,1,36.695980072021484,1,23.132999420166016,1,1,26.064,-62.69,2012-03-16 11:12:06
1,67,D,A,1901463,1,10.0,1,36.69599914550781,1,23.134000778198242,1,1,26.064,-62.69,2012-03-16 11:12:06
2,39,D,A,6900779,1,5.880000114440918,1,36.79310989379883,1,22.87700080871582,1,1,26.725,-60.274,2012-03-17 05:54:52
1,179,D,A,4900818,1,5.0,1,36.20497131347656,1,25.055999755859375,1,1,22.182,-57.864,2012-03-17 10:49:54
1,179,D,A,4900818,1,10.0,1,36.20492935180664,1,25.058000564575195,1,1,22.182,-57.864,2012-03-17 10:49:54
1,30,D,A,4901286,1,5.0,1,36.58298873901367,1,24.756999969482422,1,1,21.616,-54.356,2012-03-17 10:51:51
1,30,D,A,4901286,1,10.0,1,36.58292007446289,1,24.757999420166016,1,1,21.616,-54.356,2012-03-17 10:51:51
1,163,D,A,4900847,1,5.0,1,36.49489974975586,1,23.97599983215332,1,1,26.281,-69.726,2012-03-17 11:01:15
1,163,D,A,4900847,1,10.0,1,36.49496078491211,1,23.981000900268555,1,1,26.281,-69.726,2012-03-17 11:01:15
1,36,A,A,6900110,1,6.699999809265137,1,36.71099853515625,1,21.256000518798828,1,1,29.941,-73.69,2012-03-18 11:00:01
1,36,A,A,6900110,1,11.100000381469727,1,36.69900131225586,1,20.545000076293945,1,1,29.941,-73.69,2012-03-18 11:00:01
1,176,D,A,4900830,1,5.0,1,37.20901107788086,1,23.80699920654297,1,1,24.213,-47.556,2012-03-19 11:19:01
1,176,D,A,4900830,1,10.0,1,37.20899963378906,1,23.805999755859375,1,1,24.213,-47.556,2012-03-19 11:19:01
1,178,D,A,4900823,1,5.0,1,36.61500930786133,1,24.68400001525879,1,1,20.333,-53.796,2012-03-19 11:19:18
1,178,D,A,4900823,1,10.0,1,36.61494064331055,1,24.68400001525879,1,1,20.333,-53.796,2012-03-19 11:19:18
1,179,D,A,4900819,1,5.0,1,37.186920166015625,1,24.231000900268555,1,1,22.258,-47.532,2012-03-20 11:05:59
1,179,D,A,4900819,1,10.0,1,37.18695831298828,1,24.236000061035156,1,1,22.258,-47.532,2012-03-20 11:05:59
2,91,D,A,6900551,1,5.199999809265137,1,36.03977966308594,1,25.500999450683594,1,1,21.528,-68.031,2012-03-20 16:38:51
2,12,D,A,6900935,1,6.0,1,36.15800094604492,1,24.5310001373291,1,1,22.381,-55.134000000000015,2012-03-20 19:51:00
2,12,D,A,6900935,1,7.0,1,36.23699951171875,1,24.56800079345703,1,1,22.381,-55.134000000000015,2012-03-20 19:51:00
2,12,D,A,6900935,1,8.0,1,36.30699920654297,1,24.601999282836914,1,1,22.381,-55.134000000000015,2012-03-20 19:51:00
2,12,D,A,6900935,1,9.0,1,36.369998931884766,1,24.628000259399414,1,1,22.381,-55.134000000000015,2012-03-20 19:51:00
2,12,D,A,6900935,1,10.0,1,36.374000549316406,1,24.621999740600586,1,1,22.381,-55.134000000000015,2012-03-20 19:51:00
2,31,D,A,6901052,1,6.599999904632568,1,36.74393081665039,1,24.70400047302246,1,1,22.022,-52.125,2012-03-20 20:06:52
2,31,D,A,6901052,1,10.199999809265137,1,36.79692840576172,1,24.60099983215332,1,1,22.022,-52.125,2012-03-20 20:06:52
2,40,D,A,6900775,1,6.019999980926514,1,36.67700958251953,1,23.531999588012695,1,1,25.132,-62.88299999999998,2012-03-21 03:43:30
2,40,D,A,6900775,1,9.520000457763672,1,36.67702865600586,1,23.53499984741211,1,1,25.132,-62.88299999999998,2012-03-21 03:43:30
1,31,D,A,4901288,1,5.0,1,36.2519416809082,1,24.722999572753906,1,1,23.377,-62.882,2012-03-21 10:54:59
1,31,D,A,4901288,1,10.0,1,36.25299072265625,1,24.726999282836914,1,1,23.377,-62.882,2012-03-21 10:54:59
1,46,D,A,4901224,1,5.0,1,36.75811004638672,1,23.413999557495117,1,1,24.38,-69.606,2012-03-21 10:57:03
1,46,D,A,4901224,1,10.0,1,36.757930755615234,1,23.406999588012695,1,1,24.38,-69.606,2012-03-21 10:57:03
1,173,D,A,4900839,1,5.0,1,36.74095916748047,1,22.777999877929688,1,1,26.557,-57.786,2012-03-21 10:59:31
1,173,D,A,4900839,1,10.0,1,36.740989685058594,1,22.780000686645508,1,1,26.557,-57.786,2012-03-21 10:59:31
1,30,D,A,4901284,1,1.0,1,36.925968170166016,1,22.36400032043457,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,2.0,1,36.925941467285156,1,22.36400032043457,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,3.0,1,36.92700958251953,1,22.364999771118164,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,4.0,1,36.92604064941406,1,22.364999771118164,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,5.0,1,36.923980712890625,1,22.36400032043457,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,6.0,1,36.92599105834961,1,22.364999771118164,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,7.0,1,36.92491149902344,1,22.36400032043457,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,8.0,1,36.925010681152344,1,22.365999221801758,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,9.0,1,36.925079345703125,1,22.365999221801758,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,30,D,A,4901284,1,10.0,1,36.92399978637695,1,22.36400032043457,1,1,26.370752,-47.677072,2012-03-21 11:05:55
1,46,D,A,4901221,1,5.0,1,36.820011138916016,1,22.472999572753906,1,1,26.957,-60.22,2012-03-21 12:37:24
1,46,D,A,4901221,1,10.0,1,36.82001876831055,1,22.472000122070312,1,1,26.957,-60.22,2012-03-21 12:37:24
2,30,D,A,6901053,1,6.300000190734863,1,36.722999572753906,1,23.209999084472656,1,1,26.164,-54.68799999999999,2012-03-21 16:45:09
1,46,D,A,4901222,1,5.0,1,36.540950775146484,1,24.211000442504883,1,1,26.003,-70.812,2012-03-22 10:35:32
1,46,D,A,4901222,1,10.0,1,36.53989028930664,1,24.214000701904297,1,1,26.003,-70.812,2012-03-22 10:35:32
2,40,D,A,6900776,1,6.71999979019165,1,36.325950622558594,1,23.884000778198242,1,1,25.712,-58.834,2012-03-22 16:20:57
1,35,D,A,4901279,1,5.0,1,37.080020904541016,1,23.687999725341797,1,1,22.788,-50.981,2012-03-23 10:07:57
1,35,D,A,4901279,1,10.0,1,37.080020904541016,1,23.687000274658203,1,1,22.788,-50.981,2012-03-23 10:07:57
1,24,D,A,1901535,1,1.0,1,37.21479034423828,1,24.15999984741211,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,2.0,1,37.21458053588867,1,24.16200065612793,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,3.0,1,37.21406936645508,1,24.16900062561035,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,4.0,1,37.213539123535156,1,24.166000366210938,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,5.0,1,37.2139892578125,1,24.173999786376953,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,6.0,1,37.21403884887695,1,24.173999786376953,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,7.0,1,37.21303176879883,1,24.17300033569336,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,8.0,1,37.21302032470703,1,24.17300033569336,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,9.0,1,37.2138786315918,1,24.17300033569336,1,1,22.364,-47.505,2012-03-23 11:30:23
1,24,D,A,1901535,1,10.0,1,37.213890075683594,1,24.173999786376953,1,1,22.364,-47.505,2012-03-23 11:30:23
1,51,D,A,4901215,1,5.0,1,36.483009338378906,1,23.902999877929688,1,1,24.856,-56.844,2012-03-23 13:30:10
1,51,D,A,4901215,1,10.0,1,36.48299026489258,1,23.902999877929688,1,1,24.856,-56.844,2012-03-23 13:30:10
2,35,D,A,6901048,1,6.0,1,36.45800018310547,1,24.899999618530273,1,1,24.522,-72.822,2012-03-23 19:05:36
2,40,D,A,6900777,1,6.5,1,36.608909606933594,1,23.405000686645508,1,1,24.821,-63.000999999999976,2012-03-24 00:14:29
1,195,D,A,4900802,1,5.0,1,36.855979919433594,1,22.069000244140625,1,1,29.221,-60.191,2012-03-24 11:22:58
1,195,D,A,4900802,1,10.0,1,36.8559684753418,1,22.069000244140625,1,1,29.221,-60.191,2012-03-24 11:22:58
1,68,D,A,1901460,1,5.0,1,36.969139099121094,1,24.097000122070312,1,1,20.602,-45.682,2012-03-24 11:23:30
1,68,D,A,1901460,1,10.0,1,36.98598098754883,1,24.10099983215332,1,1,20.602,-45.682,2012-03-24 11:23:30
1,35,D,A,4901282,1,1.0,1,36.82912063598633,1,21.275999069213867,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,2.0,1,36.829978942871094,1,21.274999618530273,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,3.0,1,36.82997131347656,1,21.274999618530273,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,4.0,1,36.83015060424805,1,21.275999069213867,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,5.0,1,36.83039855957031,1,21.274999618530273,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,6.0,1,36.829891204833984,1,21.26799964904785,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,7.0,1,36.82999038696289,1,21.270000457763672,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,8.0,1,36.82971954345703,1,21.268999099731445,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,9.0,1,36.83055877685547,1,21.27199935913086,1,1,28.909,-62.546,2012-03-24 11:26:54
1,35,D,A,4901282,1,10.0,1,36.83002853393555,1,21.27899932861328,1,1,28.909,-62.546,2012-03-24 11:26:54
1,63,D,A,4901062,1,5.0,1,37.013999938964844,1,23.0310001373291,1,1,25.778,-49.214,2012-03-24 12:02:35
1,63,D,A,4901062,1,10.0,1,37.01308822631836,1,23.0310001373291,1,1,25.778,-49.214,2012-03-24 12:02:35
34,34,D,A,5903594,1,4.230000019073486,1,36.79610061645508,1,21.541000366210938,1,1,29.89,-71.982,2012-03-24 23:57:31
34,34,D,A,5903594,1,5.730000019073486,1,36.79610061645508,1,21.540000915527344,1,1,29.89,-71.982,2012-03-24 23:57:31
34,34,D,A,5903594,1,7.630000114440918,1,36.795101165771484,1,21.551000595092773,1,1,29.89,-71.982,2012-03-24 23:57:31
34,34,D,A,5903594,1,9.729999542236328,1,36.79209899902344,1,21.46299934387207,1,1,29.89,-71.982,2012-03-24 23:57:31
1,52,D,A,4901216,1,2.0,1,36.725868225097656,1,23.444000244140625,1,1,28.344,-71.396,2012-03-25 09:43:16
1,52,D,A,4901216,1,4.0,1,36.72578048706055,1,23.44700050354004,1,1,28.344,-71.396,2012-03-25 09:43:16
1,52,D,A,4901216,1,6.0,1,36.72587966918945,1,23.452999114990234,1,1,28.344,-71.396,2012-03-25 09:43:16
1,52,D,A,4901216,1,8.0,1,36.725948333740234,1,23.45599937438965,1,1,28.344,-71.396,2012-03-25 09:43:16
1,52,D,A,4901216,1,10.0,1,36.72602844238281,1,23.457000732421875,1,1,28.344,-71.396,2012-03-25 09:43:16
1,177,D,A,4900825,1,5.0,1,37.15003967285156,1,23.898000717163086,1,1,23.622,-47.525,2012-03-25 10:59:59
1,177,D,A,4900825,1,10.0,1,37.15024948120117,1,23.895000457763672,1,1,23.622,-47.525,2012-03-25 10:59:59
1,193,D,A,4900805,1,5.0,1,36.84492111206055,1,22.163999557495117,1,1,27.727,-58.321,2012-03-25 11:01:11
1,193,D,A,4900805,1,10.0,1,36.84492111206055,1,22.167999267578125,1,1,27.727,-58.321,2012-03-25 11:01:11
1,161,D,A,4900852,1,5.0,1,36.82188034057617,1,21.0,1,1,29.81,-63.075,2012-03-25 11:06:19
1,161,D,A,4900852,1,10.0,1,36.821929931640625,1,21.006999969482422,1,1,29.81,-63.075,2012-03-25 11:06:19
